3,3,2007-03-24,1,66,2007-04-07,2007-04-02
3,3,2007-04-07,1,66,2007-04-21,2007-04-16
3,3,2007-04-21,1,66,2007-05-05,2007-04-30
3,3,2007-05-05,1,66,2007-05-19,2007-05-14
3,3,2007-05-19,1,66,2007-06-02,2007-05-28
3,3,2007-06-02,1,66,2007-06-16,2007-06-11
3,3,2007-06-16,1,66,2007-06-30,2007-06-25
3,3,2007-06-30,1,66,2007-07-14,2007-07-09
3,3,2007-07-14,1,66,2007-07-28,2007-07-23
3,3,2007-07-28,1,66,2007-08-11,2007-08-06
3,3,2007-08-11,1,66,2007-08-25,2007-08-20
3,3,2007-08-25,1,66,2007-09-08,2007-09-03
3,3,2007-09-08,1,66,2007-09-22,2007-09-17
3,3,2007-09-22,1,66,2007-10-06,2007-10-01
3,3,2007-10-06,1,66,2007-10-20,2007-10-15
3,3,2007-10-20,1,66,2007-11-03,2007-10-29
3,3,2007-11-03,1,66,2007-11-17,2007-11-12
3,3,2007-11-17,1,66,2007-12-01,2007-11-26
3,3,2007-12-01,1,66,2007-12-15,2007-12-10
3,3,2007-12-15,1,66,2007-12-29,2007-12-24
3,8,2006-12-29,1,173,2007-01-12,2007-01-06
3,8,2007-01-12,1,173,2007-01-26,2007-01-20
3,8,2007-01-26,1,173,2007-02-09,2007-02-03
3,8,2007-02-09,1,173,2007-02-23,2007-02-17
3,8,2007-02-23,1,173,2007-03-09,2007-03-03
3,8,2007-03-09,1,173,2007-03-23,2007-03-17
3,8,2007-03-23,1,173,2007-04-06,2007-03-31
3,8,2007-04-06,1,173,2007-04-20,2007-04-14
3,8,2007-04-20,1,173,2007-05-04,2007-04-28
3,8,2007-05-04,1,173,2007-05-18,2007-05-12
3,8,2007-05-18,1,173,2007-06-01,2007-05-26
3,8,2007-06-01,1,173,2007-06-15,2007-06-09
3,8,2007-06-15,1,173,2007-06-29,2007-06-23
3,8,2007-06-29,1,173,2007-07-13,2007-07-07
3,8,2007-07-13,1,173,2007-07-27,2007-07-21
3,8,2007-07-27,1,173,2007-08-10,2007-08-04
3,8,2007-08-10,1,173,2007-08-24,2007-08-18
3,8,2007-08-24,1,173,2007-09-07,2007-09-01
3,8,2007-09-07,1,173,2007-09-21,2007-09-15
3,8,2007-09-21,1,173,2007-10-05,2007-09-29
3,8,2007-10-05,1,173,2007-10-19,2007-10-13
3,8,2007-10-19,1,173,2007-11-02,2007-10-27
3,8,2007-11-02,1,173,2007-11-16,2007-11-10
3,8,2007-11-16,1,173,2007-11-30,2007-11-24
3,8,2007-11-30,1,173,2007-12-14,2007-12-08
3,8,2007-12-14,1,173,2007-12-28,2007-12-22
4,2,2006-12-29,1,59,2007-01-12,2007-01-06
4,2,2007-01-12,1,59,2007-01-26,2007-01-20
4,2,2007-01-26,1,59,2007-02-09,2007-02-03
4,2,2007-02-09,1,59,2007-02-23,2007-02-17
4,2,2007-02-23,1,59,2007-03-09,2007-03-03
4,2,2007-03-09,1,59,2007-03-23,2007-03-17
4,2,2007-03-23,1,59,2007-04-06,2007-03-31
4,2,2007-04-06,1,59,2007-04-20,2007-04-14
4,2,2007-04-20,1,59,2007-05-04,2007-04-28
4,2,2007-05-04,1,59,2007-05-18,2007-05-12
4,2,2007-05-18,1,59,2007-06-01,2007-05-26
4,2,2007-06-01,1,59,2007-06-15,2007-06-09
4,2,2007-06-15,1,59,2007-06-29,2007-06-23
4,2,2007-06-29,1,59,2007-07-13,2007-07-07
4,2,2007-07-13,1,59,2007-07-27,2007-07-21
4,2,2007-07-27,1,59,2007-08-10,2007-08-04
4,2,2007-08-10,1,59,2007-08-24,2007-08-18
4,2,2007-08-24,1,59,2007-09-07,2007-09-01
4,2,2007-09-07,1,59,2007-09-21,2007-09-15
4,2,2007-09-21,1,59,2007-10-05,2007-09-29
4,2,2007-10-05,1,59,2007-10-19,2007-10-13
4,2,2007-10-19,1,59,2007-11-02,2007-10-27
4,2,2007-11-02,1,59,2007-11-16,2007-11-10
4,2,2007-11-16,1,59,2007-11-30,2007-11-24
4,2,2007-11-30,1,59,2007-12-14,2007-12-08
4,2,2007-12-14,1,59,2007-12-28,2007-12-22
4,7,2007-01-02,1,201,2007-01-16,2007-01-14
4,7,2007-01-16,1,201,2007-01-30,2007-01-28
4,7,2007-01-30,1,201,2007-02-13,2007-02-11
4,7,2007-02-13,1,201,2007-02-27,2007-02-25
4,7,2007-02-27,1,201,2007-03-13,2007-03-11
4,7,2007-03-13,1,201,2007-03-27,2007-03-25
4,7,2007-03-27,1,201,2007-04-10,2007-04-08
4,7,2007-04-10,1,201,2007-04-24,2007-04-22
4,7,2007-04-24,1,201,2007-05-08,2007-05-06
4,7,2007-05-08,1,201,2007-05-22,2007-05-20
4,7,2007-05-22,1,201,2007-06-05,2007-06-03
4,7,2007-06-05,1,201,2007-06-19,2007-06-17
4,7,2007-06-19,1,201,2007-07-03,2007-07-01
4,7,2007-07-03,1,201,2007-07-17,2007-07-15
4,7,2007-07-17,1,201,2007-07-31,2007-07-29
4,7,2007-07-31,1,201,2007-08-14,2007-08-12
4,7,2007-08-14,1,201,2007-08-28,2007-08-26
4,7,2007-08-28,1,201,2007-09-11,2007-09-09
4,7,2007-09-11,1,201,2007-09-25,2007-09-23
4,7,2007-09-25,1,201,2007-10-09,2007-10-07
4,7,2007-10-09,1,201,2007-10-23,2007-10-21
4,7,2007-10-23,1,201,2007-11-06,2007-11-04
4,7,2007-11-06,1,201,2007-11-20,2007-11-18
4,7,2007-11-20,1,201,2007-12-04,2007-12-02
4,7,2007-12-04,1,201,2007-12-18,2007-12-16
4,7,2007-12-18,1,201,2008-01-01,2007-12-30
5,1,2006-12-26,1,37,2007-01-09,2006-12-31
5,1,2007-01-09,1,37,2007-01-23,2007-01-14
5,1,2007-01-23,1,37,2007-02-06,2007-01-28
5,1,2007-02-06,1,37,2007-02-20,2007-02-11
5,1,2007-02-20,1,37,2007-03-06,2007-02-25
5,1,2007-03-06,1,37,2007-03-20,2007-03-11
5,1,2007-03-20,1,37,2007-04-03,2007-03-25
5,1,2007-04-03,1,37,2007-04-17,2007-04-08
5,1,2007-04-17,1,37,2007-05-01,2007-04-22
5,1,2007-05-01,1,37,2007-05-15,2007-05-06
5,1,2007-05-15,1,37,2007-05-29,2007-05-20
5,1,2007-05-29,1,37,2007-06-12,2007-06-03
5,1,2007-06-12,1,37,2007-06-26,2007-06-17
5,1,2007-06-26,1,37,2007-07-10,2007-07-01
5,1,2007-07-10,1,37,2007-07-24,2007-07-15
5,1,2007-07-24,1,37,2007-08-07,2007-07-29
5,1,2007-08-07,1,37,2007-08-21,2007-08-12
5,1,2007-08-21,1,37,2007-09-04,2007-08-26
5,1,2007-09-04,1,37,2007-09-18,2007-09-09
5,1,2007-09-18,1,37,2007-10-02,2007-09-23
5,1,2007-10-02,1,37,2007-10-16,2007-10-07
5,1,2007-10-16,1,37,2007-10-30,2007-10-21
5,1,2007-10-30,1,37,2007-11-13,2007-11-04
5,1,2007-11-13,1,37,2007-11-27,2007-11-18
5,1,2007-11-27,1,37,2007-12-11,2007-12-02
5,1,2007-12-11,1,37,2007-12-25,2007-12-16
5,6,2007-01-04,1,216,2007-01-18,2007-01-18
5,6,2007-01-18,1,216,2007-02-01,2007-02-01
5,6,2007-02-01,1,216,2007-02-15,2007-02-15
5,6,2007-02-15,1,216,2007-03-01,2007-03-01
5,6,2007-03-01,1,216,2007-03-15,2007-03-15
5,6,2007-03-15,1,216,2007-03-29,2007-03-29
5,6,2007-03-29,1,216,2007-04-12,2007-04-12
5,6,2007-04-12,1,216,2007-04-26,2007-04-26
5,6,2007-04-26,1,216,2007-05-10,2007-05-10
5,6,2007-05-10,1,216,2007-05-24,2007-05-24
5,6,2007-05-24,1,216,2007-06-07,2007-06-07
5,6,2007-06-07,1,216,2007-06-21,2007-06-21
5,6,2007-06-21,1,216,2007-07-05,2007-07-05
5,6,2007-07-05,1,216,2007-07-19,2007-07-19
5,6,2007-07-19,1,216,2007-08-02,2007-08-02
5,6,2007-08-02,1,216,2007-08-16,2007-08-16
5,6,2007-08-16,1,216,2007-08-30,2007-08-30
5,6,2007-08-30,1,216,2007-09-13,2007-09-13
5,6,2007-09-13,1,216,2007-09-27,2007-09-27
5,6,2007-09-27,1,216,2007-10-11,2007-10-11
5,6,2007-10-11,1,216,2007-10-25,2007-10-25
5,6,2007-10-25,1,216,2007-11-08,2007-11-08
5,6,2007-11-08,1,216,2007-11-22,2007-11-22
5,6,2007-11-22,1,216,2007-12-06,2007-12-06
5,6,2007-12-06,1,216,2007-12-20,2007-12-20
5,6,2007-12-20,1,216,2008-01-03,2008-01-03
6,5,2007-01-04,1,216,2007-01-18,2007-01-18
6,5,2007-01-18,1,216,2007-02-01,2007-02-01
6,5,2007-02-01,1,216,2007-02-15,2007-02-15
6,5,2007-02-15,1,216,2007-03-01,2007-03-01
6,5,2007-03-01,1,216,2007-03-15,2007-03-15
6,5,2007-03-15,1,216,2007-03-29,2007-03-29
6,5,2007-03-29,1,216,2007-04-12,2007-04-12
6,5,2007-04-12,1,216,2007-04-26,2007-04-26
6,5,2007-04-26,1,216,2007-05-10,2007-05-10
6,5,2007-05-10,1,216,2007-05-24,2007-05-24
6,5,2007-05-24,1,216,2007-06-07,2007-06-07
6,5,2007-06-07,1,216,2007-06-21,2007-06-21
6,5,2007-06-21,1,216,2007-07-05,2007-07-05
6,5,2007-07-05,1,216,2007-07-19,2007-07-19
6,5,2007-07-19,1,216,2007-08-02,2007-08-02
6,5,2007-08-02,1,216,2007-08-16,2007-08-16
6,5,2007-08-16,1,216,2007-08-30,2007-08-30
6,5,2007-08-30,1,216,2007-09-13,2007-09-13
6,5,2007-09-13,1,216,2007-09-27,2007-09-27
6,5,2007-09-27,1,216,2007-10-11,2007-10-11
6,5,2007-10-11,1,216,2007-10-25,2007-10-25
6,5,2007-10-25,1,216,2007-11-08,2007-11-08
6,5,2007-11-08,1,216,2007-11-22,2007-11-22
6,5,2007-11-22,1,216,2007-12-06,2007-12-06
6,5,2007-12-06,1,216,2007-12-20,2007-12-20
6,5,2007-12-20,1,216,2008-01-03,2008-01-03
6,10,2007-01-02,1,430,2007-01-16,2007-01-14
6,10,2007-01-16,1,430,2007-01-30,2007-01-28
6,10,2007-01-30,1,430,2007-02-13,2007-02-11
6,10,2007-02-13,1,430,2007-02-27,2007-02-25
6,10,2007-02-27,1,430,2007-03-13,2007-03-11
6,10,2007-03-13,1,430,2007-03-27,2007-03-25
6,10,2007-03-27,1,430,2007-04-10,2007-04-08
6,10,2007-04-10,1,430,2007-04-24,2007-04-22
6,10,2007-04-24,1,430,2007-05-08,2007-05-06
6,10,2007-05-08,1,430,2007-05-22,2007-05-20
6,10,2007-05-22,1,430,2007-06-05,2007-06-03
6,10,2007-06-05,1,430,2007-06-19,2007-06-17
6,10,2007-06-19,1,430,2007-07-03,2007-07-01
6,10,2007-07-03,1,430,2007-07-17,2007-07-15
6,10,2007-07-17,1,430,2007-07-31,2007-07-29
6,10,2007-07-31,1,430,2007-08-14,2007-08-12
6,10,2007-08-14,1,430,2007-08-28,2007-08-26
6,10,2007-08-28,1,430,2007-09-11,2007-09-09
6,10,2007-09-11,1,430,2007-09-25,2007-09-23
6,10,2007-09-25,1,430,2007-10-09,2007-10-07
6,10,2007-10-09,1,430,2007-10-23,2007-10-21
6,10,2007-10-23,1,430,2007-11-06,2007-11-04
6,10,2007-11-06,1,430,2007-11-20,2007-11-18
6,10,2007-11-20,1,430,2007-12-04,2007-12-02
6,10,2007-12-04,1,430,2007-12-18,2007-12-16
6,10,2007-12-18,1,430,2008-01-01,2007-12-30
7,4,2007-01-02,1,201,2007-01-16,2007-01-14
7,4,2007-01-16,1,201,2007-01-30,2007-01-28
7,4,2007-01-30,1,201,2007-02-13,2007-02-11
7,4,2007-02-13,1,201,2007-02-27,2007-02-25
7,4,2007-02-27,1,201,2007-03-13,2007-03-11
7,4,2007-03-13,1,201,2007-03-27,2007-03-25
7,4,2007-03-27,1,201,2007-04-10,2007-04-08
7,4,2007-04-10,1,201,2007-04-24,2007-04-22
7,4,2007-04-24,1,201,2007-05-08,2007-05-06
7,4,2007-05-08,1,201,2007-05-22,2007-05-20
7,4,2007-05-22,1,201,2007-06-05,2007-06-03
7,4,2007-06-05,1,201,2007-06-19,2007-06-17
7,4,2007-06-19,1,201,2007-07-03,2007-07-01
7,4,2007-07-03,1,201,2007-07-17,2007-07-15
7,4,2007-07-17,1,201,2007-07-31,2007-07-29
7,4,2007-07-31,1,201,2007-08-14,2007-08-12
7,4,2007-08-14,1,201,2007-08-28,2007-08-26
7,4,2007-08-28,1,201,2007-09-11,2007-09-09
7,4,2007-09-11,1,201,2007-09-25,2007-09-23
7,4,2007-09-25,1,201,2007-10-09,2007-10-07
7,4,2007-10-09,1,201,2007-10-23,2007-10-21
7,4,2007-10-23,1,201,2007-11-06,2007-11-04
7,4,2007-11-06,1,201,2007-11-20,2007-11-18
7,4,2007-11-20,1,201,2007-12-04,2007-12-02
7,4,2007-12-04,1,201,2007-12-18,2007-12-16
7,4,2007-12-18,1,201,2008-01-01,2007-12-30
7,9,2007-01-05,1,452,2007-01-19,2007-01-20
7,9,2007-01-19,1,452,2007-02-02,2007-02-03
7,9,2007-02-02,1,452,2007-02-16,2007-02-17
7,9,2007-02-16,1,452,2007-03-02,2007-03-03
7,9,2007-03-02,1,452,2007-03-16,2007-03-17
7,9,2007-03-16,1,452,2007-03-30,2007-03-31
7,9,2007-03-30,1,452,2007-04-13,2007-04-14
7,9,2007-04-13,1,452,2007-04-27,2007-04-28
7,9,2007-04-27,1,452,2007-05-11,2007-05-12
7,9,2007-05-11,1,452,2007-05-25,2007-05-26
7,9,2007-05-25,1,452,2007-06-08,2007-06-09
7,9,2007-06-08,1,452,2007-06-22,2007-06-23
7,9,2007-06-22,1,452,2007-07-06,2007-07-07
7,9,2007-07-06,1,452,2007-07-20,2007-07-21
7,9,2007-07-20,1,452,2007-08-03,2007-08-04
7,9,2007-08-03,1,452,2007-08-17,2007-08-18
7,9,2007-08-17,1,452,2007-08-31,2007-09-01
7,9,2007-08-31,1,452,2007-09-14,2007-09-15
7,9,2007-09-14,1,452,2007-09-28,2007-09-29
7,9,2007-09-28,1,452,2007-10-12,2007-10-13
7,9,2007-10-12,1,452,2007-10-26,2007-10-27
7,9,2007-10-26,1,452,2007-11-09,2007-11-10
7,9,2007-11-09,1,452,2007-11-23,2007-11-24
7,9,2007-11-23,1,452,2007-12-07,2007-12-08
7,9,2007-12-07,1,452,2007-12-21,2007-12-22
7,9,2007-12-21,1,452,2008-01-04,2008-01-05
8,3,2006-12-29,1,173,2007-01-12,2007-01-06
8,3,2007-01-12,1,173,2007-01-26,2007-01-20
8,3,2007-01-26,1,173,2007-02-09,2007-02-03
8,3,2007-02-09,1,173,2007-02-23,2007-02-17
8,3,2007-02-23,1,173,2007-03-09,2007-03-03
8,3,2007-03-09,1,173,2007-03-23,2007-03-17
8,3,2007-03-23,1,173,2007-04-06,2007-03-31
8,3,2007-04-06,1,173,2007-04-20,2007-04-14
8,3,2007-04-20,1,173,2007-05-04,2007-04-28
8,3,2007-05-04,1,173,2007-05-18,2007-05-12
8,3,2007-05-18,1,173,2007-06-01,2007-05-26
8,3,2007-06-01,1,173,2007-06-15,2007-06-09
8,3,2007-06-15,1,173,2007-06-29,2007-06-23
8,3,2007-06-29,1,173,2007-07-13,2007-07-07
8,3,2007-07-13,1,173,2007-07-27,2007-07-21
8,3,2007-07-27,1,173,2007-08-10,2007-08-04
8,3,2007-08-10,1,173,2007-08-24,2007-08-18
8,3,2007-08-24,1,173,2007-09-07,2007-09-01
8,3,2007-09-07,1,173,2007-09-21,2007-09-15
8,3,2007-09-21,1,173,2007-10-05,2007-09-29
8,3,2007-10-05,1,173,2007-10-19,2007-10-13
8,3,2007-10-19,1,173,2007-11-02,2007-10-27
8,3,2007-11-02,1,173,2007-11-16,2007-11-10
8,3,2007-11-16,1,173,2007-11-30,2007-11-24
8,3,2007-11-30,1,173,2007-12-14,2007-12-08
8,3,2007-12-14,1,173,2007-12-28,2007-12-22
8,8,2006-12-21,1,459,2007-01-04,2006-12-21
8,8,2007-01-04,1,459,2007-01-18,2007-01-04
8,8,2007-01-18,1,459,2007-02-01,2007-01-18
8,8,2007-02-01,1,459,2007-02-15,2007-02-01
8,8,2007-02-15,1,459,2007-03-01,2007-02-15
8,8,2007-03-01,1,459,2007-03-15,2007-03-01
8,8,2007-03-15,1,459,2007-03-29,2007-03-15
8,8,2007-03-29,1,459,2007-04-12,2007-03-29
8,8,2007-04-12,1,459,2007-04-26,2007-04-12
8,8,2007-04-26,1,459,2007-05-10,2007-04-26
8,8,2007-05-10,1,459,2007-05-24,2007-05-10
8,8,2007-05-24,1,459,2007-06-07,2007-05-24
8,8,2007-06-07,1,459,2007-06-21,2007-06-07
8,8,2007-06-21,1,459,2007-07-05,2007-06-21
8,8,2007-07-05,1,459,2007-07-19,2007-07-05
8,8,2007-07-19,1,459,2007-08-02,2007-07-19
8,8,2007-08-02,1,459,2007-08-16,2007-08-02
8,8,2007-08-16,1,459,2007-08-30,2007-08-16
8,8,2007-08-30,1,459,2007-09-13,2007-08-30
8,8,2007-09-13,1,459,2007-09-27,2007-09-13
8,8,2007-09-27,1,459,2007-10-11,2007-09-27
8,8,2007-10-11,1,459,2007-10-25,2007-10-11
8,8,2007-10-25,1,459,2007-11-08,2007-10-25
8,8,2007-11-08,1,459,2007-11-22,2007-11-08
8,8,2007-11-22,1,459,2007-12-06,2007-11-22
8,8,2007-12-06,1,459,2007-12-20,2007-12-06
9,2,2006-12-23,1,130,2007-01-06,2006-12-25
9,2,2007-01-06,1,130,2007-01-20,2007-01-08
9,2,2007-01-20,1,130,2007-02-03,2007-01-22
9,2,2007-02-03,1,130,2007-02-17,2007-02-05
9,2,2007-02-17,1,130,2007-03-03,2007-02-19
9,2,2007-03-03,1,130,2007-03-17,2007-03-05
9,2,2007-03-17,1,130,2007-03-31,2007-03-19
9,2,2007-03-31,1,130,2007-04-14,2007-04-02
9,2,2007-04-14,1,130,2007-04-28,2007-04-16
9,2,2007-04-28,1,130,2007-05-12,2007-04-30
9,2,2007-05-12,1,130,2007-05-26,2007-05-14
9,2,2007-05-26,1,130,2007-06-09,2007-05-28
9,2,2007-06-09,1,130,2007-06-23,2007-06-11
9,2,2007-06-23,1,130,2007-07-07,2007-06-25
9,2,2007-07-07,1,130,2007-07-21,2007-07-09
9,2,2007-07-21,1,130,2007-08-04,2007-07-23
9,2,2007-08-04,1,130,2007-08-18,2007-08-06
9,2,2007-08-18,1,130,2007-09-01,2007-08-20
9,2,2007-09-01,1,130,2007-09-15,2007-09-03
9,2,2007-09-15,1,130,2007-09-29,2007-09-17
9,2,2007-09-29,1,130,2007-10-13,2007-10-01
9,2,2007-10-13,1,130,2007-10-27,2007-10-15
9,2,2007-10-27,1,130,2007-11-10,2007-10-29
9,2,2007-11-10,1,130,2007-11-24,2007-11-12
9,2,2007-11-24,1,130,2007-12-08,2007-11-26
9,2,2007-12-08,1,130,2007-12-22,2007-12-10
9,7,2007-01-05,1,452,2007-01-19,2007-01-20
9,7,2007-01-19,1,452,2007-02-02,2007-02-03
9,7,2007-02-02,1,452,2007-02-16,2007-02-17
9,7,2007-02-16,1,452,2007-03-02,2007-03-03
9,7,2007-03-02,1,452,2007-03-16,2007-03-17
9,7,2007-03-16,1,452,2007-03-30,2007-03-31
9,7,2007-03-30,1,452,2007-04-13,2007-04-14
9,7,2007-04-13,1,452,2007-04-27,2007-04-28
9,7,2007-04-27,1,452,2007-05-11,2007-05-12
9,7,2007-05-11,1,452,2007-05-25,2007-05-26
9,7,2007-05-25,1,452,2007-06-08,2007-06-09
9,7,2007-06-08,1,452,2007-06-22,2007-06-23
9,7,2007-06-22,1,452,2007-07-06,2007-07-07
9,7,2007-07-06,1,452,2007-07-20,2007-07-21
9,7,2007-07-20,1,452,2007-08-03,2007-08-04
9,7,2007-08-03,1,452,2007-08-17,2007-08-18
9,7,2007-08-17,1,452,2007-08-31,2007-09-01
9,7,2007-08-31,1,452,2007-09-14,2007-09-15
9,7,2007-09-14,1,452,2007-09-28,2007-09-29
9,7,2007-09-28,1,452,2007-10-12,2007-10-13
9,7,2007-10-12,1,452,2007-10-26,2007-10-27
9,7,2007-10-26,1,452,2007-11-09,2007-11-10
9,7,2007-11-09,1,452,2007-11-23,2007-11-24
9,7,2007-11-23,1,452,2007-12-07,2007-12-08
9,7,2007-12-07,1,452,2007-12-21,2007-12-22
9,7,2007-12-21,1,452,2008-01-04,2008-01-05
10,1,2006-12-31,1,73,2007-01-14,2007-01-10
10,1,2007-01-14,1,73,2007-01-28,2007-01-24
10,1,2007-01-28,1,73,2007-02-11,2007-02-07
10,1,2007-02-11,1,73,2007-02-25,2007-02-21
10,1,2007-02-25,1,73,2007-03-11,2007-03-07
10,1,2007-03-11,1,73,2007-03-25,2007-03-21
10,1,2007-03-25,1,73,2007-04-08,2007-04-04
10,1,2007-04-08,1,73,2007-04-22,2007-04-18
10,1,2007-04-22,1,73,2007-05-06,2007-05-02
10,1,2007-05-06,1,73,2007-05-20,2007-05-16
10,1,2007-05-20,1,73,2007-06-03,2007-05-30
10,1,2007-06-03,1,73,2007-06-17,2007-06-13
10,1,2007-06-17,1,73,2007-07-01,2007-06-27
10,1,2007-07-01,1,73,2007-07-15,2007-07-11
